locality,constituency,state,lat,lng,status
thakurtola mansa,GIRIDIH,Jharkhand,24.195675,86.290555,locality_curated
rajak tola mansa,GIRIDIH,Jharkhand,24.167553,86.296342,locality_curated
gurujwa durga,GIRIDIH,Jharkhand,24.180453,86.321978,locality_curated
gurujwa banjrang bali,GIRIDIH,Jharkhand,24.161068,86.307862,locality_curated
gram devi,GIRIDIH,Jharkhand,24.185563,86.32109,locality_curated
durga mandir,GIRIDIH,Jharkhand,24.171289,86.301335,locality_curated
DATPUR  RADHARANI,ARAMBAG(SC),West Bengal,,,locality_curated
GOALPARA,BOLPUR(SC),West Bengal,23.660557,87.671852,locality_curated
Jyoti,GUWAHATI,Assam,26.113896,91.733217,locality_curated
Shaheed Bhagat singh,FARIDKOT(SC),Punjab,30.647203,74.749357,locality_curated
Nagaram,ELURU,Andhra Pradesh,16.73414,81.089998,locality_curated
dabpali,MAHASAMUND,Chhattisgarh,21.097006,82.09661,locality_curated
LAHANGPUR,MACHHLISHAHR(SC),Uttar Pradesh,25.836409,82.564402,locality_curated
Tilora,AJMER,Rajasthan,26.457806,74.627289,locality_curated
Member Mirik,DARJEELING,West Bengal,27.008717,88.275702,locality_curated
purana hanuman,GIRIDIH,Jharkhand,24.164786,86.32281,locality_curated
bajranga bali,GIRIDIH,Jharkhand,24.213666,86.315307,locality_curated
budhibagi shiv,GIRIDIH,Jharkhand,24.199731,86.316094,locality_curated
banaso,GIRIDIH,Jharkhand,24.215022,86.310345,locality_curated
Anuppankulam,VIRUDHUNAGAR,Tamil Nadu,9.557049,77.961592,locality_curated
Sathyamanagalam,NILGIRIS(SC),Tamil Nadu,11.467257,76.751748,locality_curated
Palayam Town,NILGIRIS(SC),Tamil Nadu,11.492194,76.716335,locality_curated
O Marudhur,NILGIRIS(SC),Tamil Nadu,11.469171,76.7333,locality_curated
Sirumugai Town,NILGIRIS(SC),Tamil Nadu,11.483434,76.747569,locality_curated
Alapalayam,NILGIRIS(SC),Tamil Nadu,11.509902,76.746777,locality_curated
Kuppanur,NILGIRIS(SC),Tamil Nadu,11.512791,76.754583,locality_curated
Kempanaickenpalayam Town,NILGIRIS(SC),Tamil Nadu,11.479235,76.713507,locality_curated
O Dhandukaranpalayam,NILGIRIS(SC),Tamil Nadu,11.477493,76.736238,locality_curated
Bheemasandradoddi,BANGALORE RURAL,Karnataka,13.146013,77.429134,locality_curated
chitri,BANSWARA(ST),Rajasthan,23.550224,74.421824,locality_curated
BHINDUR,AMBEDKAR NAGAR,Uttar Pradesh,26.448722,82.576145,locality_curated
HANSWAR,AMBEDKAR NAGAR,Uttar Pradesh,26.426208,82.616018,locality_curated
RAM,AMBEDKAR NAGAR,Uttar Pradesh,26.449012,82.578115,locality_curated
Baduria,BASIRHAT,West Bengal,22.639981,88.895741,locality_curated
Brahmanapalli,KADAPA,Andhra Pradesh,14.487481,78.813985,locality_curated
Budgaadda hanuman,GIRIDIH,Jharkhand,24.168869,86.32532,locality_curated
Hanuman,GIRIDIH,Jharkhand,24.204835,86.311558,locality_curated
bankatwa,GIRIDIH,Jharkhand,24.21141,86.3056,locality_curated
shukrawar bazaar hanuman,GIRIDIH,Jharkhand,24.158379,86.293859,locality_curated
prachin durga,GIRIDIH,Jharkhand,24.206202,86.328328,locality_curated
mahavir,GIRIDIH,Jharkhand,24.181928,86.321988,locality_curated
Katwa I,BOLPUR(SC),West Bengal,23.683234,87.730919,locality_curated
Koliyanur,VILUPPURAM(SC),Tamil Nadu,11.950857,79.479652,locality_curated
Ganeshpura,KOTA,Rajasthan,25.229284,75.848841,locality_curated
Gumanpura,KOTA,Rajasthan,25.216816,75.880482,locality_curated
Khunti Nagar,KHUNTI(ST),Jharkhand,23.066536,85.30135,locality_curated
Gram,KORBA,Chhattisgarh,22.331277,82.746892,locality_curated
Chaura,KORBA,Chhattisgarh,22.381189,82.770487,locality_curated
Tendumuda Gram,KORBA,Chhattisgarh,22.38059,82.726485,locality_curated
Patharri Gram,KORBA,Chhattisgarh,22.35381,82.732231,locality_curated
Parasi Gram,KORBA,Chhattisgarh,22.375128,82.741858,locality_curated
Pandripani,KORBA,Chhattisgarh,22.365973,82.765109,locality_curated
Salheghori,KORBA,Chhattisgarh,22.330221,82.7501,locality_curated
shiv mandir,GIRIDIH,Jharkhand,24.1853,86.287021,locality_curated
telo madhya,GIRIDIH,Jharkhand,24.172248,86.282568,locality_curated
telo purvi,GIRIDIH,Jharkhand,24.172676,86.288108,locality_curated
telo pashchimi,GIRIDIH,Jharkhand,24.177693,86.288233,locality_curated
Thogur,THANJAVUR,Tamil Nadu,10.768373,79.130139,locality_curated
thirupuvanam town,SIVAGANGA,Tamil Nadu,9.852245,78.468836,locality_curated
khatauli me,MUZAFFARNAGAR,Uttar Pradesh,29.453083,77.736325,locality_curated
nidhauli,AGRA(SC),Uttar Pradesh,27.175083,77.987318,locality_curated
Vilar,THANJAVUR,Tamil Nadu,10.801609,79.145378,locality_curated
Nilgiri,THANJAVUR,Tamil Nadu,10.776281,79.166226,locality_curated
Kannukudi West,THANJAVUR,Tamil Nadu,10.796054,79.125568,locality_curated
Neivasal,THANJAVUR,Tamil Nadu,10.801046,79.143289,locality_curated
Periyakottai,THANJAVUR,Tamil Nadu,10.787,79.163296,locality_curated
Bamani in Karnavur,THANJAVUR,Tamil Nadu,10.800663,79.135347,locality_curated
Pullavarayan kudikadu,THANJAVUR,Tamil Nadu,10.791823,79.159068,locality_curated
Thagachakere,BANGALORE RURAL,Karnataka,13.156864,77.416606,locality_curated
Paglam,ARUNACHAL EAST,Arunachal Pradesh,28.200313,95.926498,locality_curated
Ekisang,ARUNACHAL EAST,Arunachal Pradesh,28.217516,95.898915,locality_curated
LP School Ruksin,ARUNACHAL EAST,Arunachal Pradesh,28.234435,95.949052,locality_curated
Bamin,ARUNACHAL EAST,Arunachal Pradesh,28.232067,95.941998,locality_curated
Hippo,ARUNACHAL EAST,Arunachal Pradesh,28.205734,95.944815,locality_curated
Shyampur II,ULUBERIA,West Bengal,22.478522,88.084734,locality_curated
Rautpar,SALEMPUR,Uttar Pradesh,26.284593,83.793536,locality_curated
Lar,SALEMPUR,Uttar Pradesh,26.303777,83.8466,locality_curated
Madhopur,SALEMPUR,Uttar Pradesh,26.276576,83.817714,locality_curated
Salempur,SALEMPUR,Uttar Pradesh,26.299255,83.796198,locality_curated
naveen,BHARATPUR(SC),Rajasthan,27.187286,77.485753,locality_curated
Gram,FARIDKOT(SC),Punjab,30.645312,74.761775,locality_curated
ladaniya antargat,JHANJHARPUR,Bihar,26.27533,86.293906,locality_curated
EO Mongalkote,BOLPUR(SC),West Bengal,23.670987,87.728792,locality_curated
Handaiya Nagar,SANGRUR,Punjab,30.256184,75.813021,locality_curated
tiruppur,TIRUPPUR,Tamil Nadu,11.078609,77.335179,locality_curated
o merkupathiy,TIRUPPUR,Tamil Nadu,11.090124,77.341427,locality_curated
Panangkuppam,VILUPPURAM(SC),Tamil Nadu,11.930695,79.507684,locality_curated
khaiyokhar barwadih mansa,GIRIDIH,Jharkhand,24.193307,86.330092,locality_curated
kharpito B Gaytri,GIRIDIH,Jharkhand,24.171574,86.312267,locality_curated
aahardih,GIRIDIH,Jharkhand,24.179985,86.290873,locality_curated
Bangareddipalli,CHITTOOR,Andhra Pradesh,13.227784,79.077509,locality_curated
Bangareddipalle,CHITTOOR,Andhra Pradesh,13.193956,79.119135,locality_curated
Jimkalamitta,CHITTOOR,Andhra Pradesh,13.230863,79.102275,locality_curated
Ggam,DAMOH,Madhya Pradesh,23.820297,79.426091,locality_curated
ADHROTA,DAMOH,Madhya Pradesh,23.829669,79.4166,locality_curated
KANIYAGHAT,DAMOH,Madhya Pradesh,23.847149,79.472614,locality_curated
JORTALA,DAMOH,Madhya Pradesh,23.80377,79.437708,locality_curated
RAJPURA,DAMOH,Madhya Pradesh,23.842019,79.459837,locality_curated
KHAMARGOUR,DAMOH,Madhya Pradesh,23.848759,79.461644,locality_curated
PADAJHIR,DAMOH,Madhya Pradesh,23.814708,79.416743,locality_curated
KUDAI,DAMOH,Madhya Pradesh,23.845453,79.466085,locality_curated
SOMKHEDA,DAMOH,Madhya Pradesh,23.846855,79.462646,locality_curated
BAMHORI,DAMOH,Madhya Pradesh,23.810135,79.448823,locality_curated
BAGDARI,DAMOH,Madhya Pradesh,23.833383,79.459027,locality_curated
NAGAR,BANKA,Bihar,24.899522,86.947011,locality_curated
Sitala,TAMLUK,West Bengal,22.276816,87.920052,locality_curated
Koormavilasapuram,TIRUVALLUR(SC),Tamil Nadu,13.159496,79.900782,locality_curated
Nathikkudi,VIRUDHUNAGAR,Tamil Nadu,9.575653,77.936584,locality_curated
Keelanmarainadu,VIRUDHUNAGAR,Tamil Nadu,9.569673,77.964571,locality_curated
Ettakkapatti,VIRUDHUNAGAR,Tamil Nadu,9.599631,77.977969,locality_curated
Muthandiapuram,VIRUDHUNAGAR,Tamil Nadu,9.600064,77.972563,locality_curated
Thulukkankuruchi,VIRUDHUNAGAR,Tamil Nadu,9.582339,77.976488,locality_curated
Guhanparai,VIRUDHUNAGAR,Tamil Nadu,9.595731,77.977419,locality_curated
Vetrilaiyoorani,VIRUDHUNAGAR,Tamil Nadu,9.597935,77.983589,locality_curated
Kangarakkottai,VIRUDHUNAGAR,Tamil Nadu,9.567725,77.959096,locality_curated
Graveyard,BHATINDA,Punjab,30.19968,74.926986,locality_curated
patti,BHATINDA,Punjab,30.210814,74.930137,locality_curated
Mahuvaria,BARDOLI(ST),Gujarat,21.097366,73.123026,locality_curated
Kanjan,BARDOLI(ST),Gujarat,21.144546,73.111535,locality_curated
Devalpada,BARDOLI(ST),Gujarat,21.108154,73.133717,locality_curated
Ranveri,BARDOLI(ST),Gujarat,21.096353,73.131122,locality_curated
Borkhadi,BARDOLI(ST),Gujarat,21.122782,73.09146,locality_curated
Senthamagalem Town,NAMAKKAL,Tamil Nadu,11.20635,78.188144,locality_curated
Salaiya,BARDOLI(ST),Gujarat,21.146893,73.110382,locality_curated
Balalkuva,BARDOLI(ST),Gujarat,21.107365,73.120116,locality_curated
Gundikuva,BARDOLI(ST),Gujarat,21.124458,73.143495,locality_curated
umbhariya,BARDOLI(ST),Gujarat,21.139703,73.130123,locality_curated
Kali jaman,BARDOLI(ST),Gujarat,21.116663,73.093162,locality_curated
kevadi,BARDOLI(ST),Gujarat,21.14055,73.1133,locality_curated
Madhaipur,KAISERGANJ,Uttar Pradesh,27.291131,81.589523,locality_curated
Chandipur,KAISERGANJ,Uttar Pradesh,27.298902,81.578559,locality_curated
EO LABPUR,BOLPUR(SC),West Bengal,23.664467,87.723852,locality_curated
Basirhat I,BASIRHAT,West Bengal,22.652586,88.873618,locality_curated
Basirhat II,BASIRHAT,West Bengal,22.676017,88.886555,locality_curated
Barasat II,BASIRHAT,West Bengal,22.638386,88.903561,locality_curated
Kanjirappally Grama,PATHANAMTHITTA,Kerala,9.249026,76.808859,locality_curated
Koottickal Grama,PATHANAMTHITTA,Kerala,9.249394,76.786458,locality_curated
kanjirappally Grama,PATHANAMTHITTA,Kerala,9.261626,76.761632,locality_curated
Koruthodu Grama,PATHANAMTHITTA,Kerala,9.241921,76.786194,locality_curated
Nedumkunnam Grama,PATHANAMTHITTA,Kerala,9.280453,76.799925,locality_curated
Chirakkadavu Grama,PATHANAMTHITTA,Kerala,9.255979,76.806847,locality_curated
Konerikuppam,KANCHEEPURAM(SC),Tamil Nadu,12.808207,79.668572,locality_curated
Vaiyavur,KANCHEEPURAM(SC),Tamil Nadu,12.83671,79.702245,locality_curated
Govindavadi,KANCHEEPURAM(SC),Tamil Nadu,12.820301,79.709739,locality_curated
Naickenkuppam,KANCHEEPURAM(SC),Tamil Nadu,12.803652,79.720043,locality_curated
Uthiramerur Town,KANCHEEPURAM(SC),Tamil Nadu,12.834391,79.704884,locality_curated
JANPAD,MORENA,Madhya Pradesh,26.516455,77.962571,locality_curated
Kattupakkam,KANCHEEPURAM(SC),Tamil Nadu,12.831727,79.691065,locality_curated
LADPURA,MORENA,Madhya Pradesh,26.493987,77.938392,locality_curated
Kammalampoondi,KANCHEEPURAM(SC),Tamil Nadu,12.816842,79.680853,locality_curated
SARANGPUR,MORENA,Madhya Pradesh,26.513744,77.976838,locality_curated
nitanwas,MORENA,Madhya Pradesh,26.519744,77.97193,locality_curated
ranawad janpat,MORENA,Madhya Pradesh,26.520246,77.963083,locality_curated
nimaniya janpat,MORENA,Madhya Pradesh,26.47526,77.957109,locality_curated
Sajapani Gram,KORBA,Chhattisgarh,22.371672,82.759662,locality_curated
laxmanpura,MORENA,Madhya Pradesh,26.498741,77.996841,locality_curated
parwati,MORENA,Madhya Pradesh,26.521382,77.974213,locality_curated
madha,MORENA,Madhya Pradesh,26.519784,77.993707,locality_curated
gopalpura,MORENA,Madhya Pradesh,26.504676,77.943122,locality_curated
chentikheda,MORENA,Madhya Pradesh,26.469391,77.975417,locality_curated
khitarpal,MORENA,Madhya Pradesh,26.515154,77.976163,locality_curated
dehari,MORENA,Madhya Pradesh,26.499013,77.93841,locality_curated
GARAM,CHITTORGARH,Rajasthan,24.8887,74.598397,locality_curated
Jingar Samaj,KOTA,Rajasthan,25.230005,75.872037,locality_curated
Sangod,KOTA,Rajasthan,25.190273,75.845204,locality_curated
Mallappally Grama,PATHANAMTHITTA,Kerala,9.250706,76.776699,locality_curated
Kallooppara Grama,PATHANAMTHITTA,Kerala,9.287309,76.7874,locality_curated
Kottangal Grama,PATHANAMTHITTA,Kerala,9.246812,76.793241,locality_curated
Kaviyoor Grama,PATHANAMTHITTA,Kerala,9.279654,76.795057,locality_curated
Anicad Grama,PATHANAMTHITTA,Kerala,9.281768,76.783638,locality_curated
Kottanadu Grama,PATHANAMTHITTA,Kerala,9.263137,76.805096,locality_curated
Erathu Grama,PATHANAMTHITTA,Kerala,9.246286,76.763119,locality_curated
Kulanada Grama,PATHANAMTHITTA,Kerala,9.285521,76.785154,locality_curated
Omalloor Grama,PATHANAMTHITTA,Kerala,9.254401,76.759815,locality_curated
Omallur Grama,PATHANAMTHITTA,Kerala,9.282231,76.760665,locality_curated
Adichippuzha Panampara,PATHANAMTHITTA,Kerala,9.283213,76.785688,locality_curated
Aruvappulam Grama,PATHANAMTHITTA,Kerala,9.283806,76.777973,locality_curated
Thannithodu Grama,PATHANAMTHITTA,Kerala,9.26246,76.805482,locality_curated
Mylapra Grama,PATHANAMTHITTA,Kerala,9.286593,76.806973,locality_curated
Ayroor Grama,PATHANAMTHITTA,Kerala,9.277268,76.764945,locality_curated
Nedumpuram Grama,PATHANAMTHITTA,Kerala,9.26956,76.767249,locality_curated
Eandimangalam Grama,PATHANAMTHITTA,Kerala,9.253407,76.765481,locality_curated
Ezhamkulam Grama,PATHANAMTHITTA,Kerala,9.245206,76.800322,locality_curated
Riyan Shyamdas,NAGAUR,Rajasthan,27.231259,73.745497,locality_curated
Bhawan,NAGAUR,Rajasthan,27.216905,73.720231,locality_curated
bees Bhuja Mataji,NAGAUR,Rajasthan,27.186482,73.759722,locality_curated
Hariram Baba,NAGAUR,Rajasthan,27.231302,73.724389,locality_curated
Sainji,NAGAUR,Rajasthan,27.216586,73.761319,locality_curated
shriyade Mata,NAGAUR,Rajasthan,27.203,73.696269,locality_curated
SHAHJAD,DAMOH,Madhya Pradesh,23.853795,79.451594,locality_curated
Satynarayan,NAGAUR,Rajasthan,27.230283,73.716979,locality_curated
Jogmaya,NAGAUR,Rajasthan,27.206465,73.745627,locality_curated
Aayurved,NAGAUR,Rajasthan,27.211407,73.700906,locality_curated
jogmaya,NAGAUR,Rajasthan,27.194231,73.699654,locality_curated
Gusai Ji,NAGAUR,Rajasthan,27.223761,73.734116,locality_curated
Hanuman Ji,NAGAUR,Rajasthan,27.199138,73.702587,locality_curated
bas,NAGAUR,Rajasthan,27.208019,73.759034,locality_curated
DARIYAPUR ME,NAGINA(SC),Uttar Pradesh,29.432861,78.42278,locality_curated
NAGAR,NAGINA(SC),Uttar Pradesh,29.421071,78.432405,locality_curated
Barol,AJMER,Rajasthan,26.466217,74.646896,locality_curated
West Kasba Shiv,PATNA SAHIB,Bihar,25.616788,85.108264,locality_curated
Durga,PATNA SAHIB,Bihar,25.593328,85.134724,locality_curated
Koli,PATNA SAHIB,Bihar,25.628232,85.143493,locality_curated
NANDELI,JANJGIR CHAMPA(SC),Chhattisgarh,22.028108,82.598468,locality_curated
AMGAON,JANJGIR CHAMPA(SC),Chhattisgarh,21.995127,82.551966,locality_curated
CHORBHATTI,JANJGIR CHAMPA(SC),Chhattisgarh,21.989466,82.566942,locality_curated
LAWSARA,JANJGIR CHAMPA(SC),Chhattisgarh,21.995948,82.588494,locality_curated
PASID,JANJGIR CHAMPA(SC),Chhattisgarh,22.034065,82.579523,locality_curated
DODAKI,JANJGIR CHAMPA(SC),Chhattisgarh,22.022543,82.59729,locality_curated
SENDURAS,JANJGIR CHAMPA(SC),Chhattisgarh,22.037353,82.55329,locality_curated
TUSMA,JANJGIR CHAMPA(SC),Chhattisgarh,22.038087,82.590333,locality_curated
Birat,DHUBRI,Assam,26.035387,89.984326,locality_curated
Iddgha,DHUBRI,Assam,26.002729,89.971266,locality_curated
Modal,DHUBRI,Assam,26.00082,89.967831,locality_curated
Nedunkuram,KANCHEEPURAM(SC),Tamil Nadu,12.826536,79.7102,locality_curated
Karunguzh Town,KANCHEEPURAM(SC),Tamil Nadu,12.798986,79.712097,locality_curated
Athimanam,KANCHEEPURAM(SC),Tamil Nadu,12.819519,79.724617,locality_curated
Anathamangalam,KANCHEEPURAM(SC),Tamil Nadu,12.841618,79.68262,locality_curated
Lathur,KANCHEEPURAM(SC),Tamil Nadu,12.82361,79.677559,locality_curated
Panakkattupakkam,KANCHEEPURAM(SC),Tamil Nadu,12.830943,79.705793,locality_curated
Nemmeli,KANCHEEPURAM(SC),Tamil Nadu,12.80463,79.682335,locality_curated
Siar,SALEMPUR,Uttar Pradesh,26.32531,83.808594,locality_curated
Thotavaripalli,CHITTOOR,Andhra Pradesh,13.226586,79.0718,locality_curated
Nagra,SALEMPUR,Uttar Pradesh,26.30306,83.837559,locality_curated
Bansibazar,SALEMPUR,Uttar Pradesh,26.275365,83.800035,locality_curated
Jigisar,SALEMPUR,Uttar Pradesh,26.292469,83.788647,locality_curated
Jagosara,SALEMPUR,Uttar Pradesh,26.308381,83.794315,locality_curated
Maniyar,SALEMPUR,Uttar Pradesh,26.323149,83.803864,locality_curated
Pandah,SALEMPUR,Uttar Pradesh,26.275679,83.820474,locality_curated
Navanagar,SALEMPUR,Uttar Pradesh,26.291688,83.806254,locality_curated
Koviloor,SIVAGANGA,Tamil Nadu,9.850242,78.467697,locality_curated
Alangudi,SIVAGANGA,Tamil Nadu,9.836986,78.495576,locality_curated
Kambanur,SIVAGANGA,Tamil Nadu,9.8619,78.488022,locality_curated
chandpur bhagha,PURNEA,Bihar,25.791304,87.476139,locality_curated
basantpur chintamani,PURNEA,Bihar,25.759555,87.459808,locality_curated
abhayram chakala,PURNEA,Bihar,25.80478,87.486062,locality_curated
light khokha,PURNEA,Bihar,25.773825,87.456259,locality_curated
light harda,PURNEA,Bihar,25.792754,87.467558,locality_curated
dhamdaha nagar,PURNEA,Bihar,25.759249,87.498824,locality_curated
Nyay,BHADOHI,Uttar Pradesh,25.409277,82.565283,locality_curated
chaurahe par,BHADOHI,Uttar Pradesh,25.373612,82.568762,locality_curated
Bhui me,BHADOHI,Uttar Pradesh,25.392097,82.547628,locality_curated
Mutugadu,THANJAVUR,Tamil Nadu,10.803404,79.150384,locality_curated
Kasiwayal Panchayat Alagiyanagipuram,THANJAVUR,Tamil Nadu,10.783449,79.117298,locality_curated
Kotmer,KORBA,Chhattisgarh,22.374082,82.76034,locality_curated
bhelwatand,GIRIDIH,Jharkhand,24.179124,86.291313,locality_curated
ghonghi taalab,GIRIDIH,Jharkhand,24.2023,86.283903,locality_curated
Chargi shiv,GIRIDIH,Jharkhand,24.165465,86.314281,locality_curated
lepo bajrang bali,GIRIDIH,Jharkhand,24.172617,86.295913,locality_curated
chintamani,MAVAL,Maharashtra,18.764126,73.522099,locality_curated
Vikas,MAVAL,Maharashtra,18.732335,73.520462,locality_curated
SB Patil,MAVAL,Maharashtra,18.772651,73.554107,locality_curated
Armi Public,MAVAL,Maharashtra,18.76697,73.510368,locality_curated
swang north,GIRIDIH,Jharkhand,24.178805,86.276044,locality_curated
patwa basti durga,GIRIDIH,Jharkhand,24.163911,86.30624,locality_curated
hosir east,GIRIDIH,Jharkhand,24.187294,86.279611,locality_curated
hosir west,GIRIDIH,Jharkhand,24.207756,86.318246,locality_curated
sadam purvi,GIRIDIH,Jharkhand,24.213472,86.314042,locality_curated
sadam west,GIRIDIH,Jharkhand,24.211225,86.317253,locality_curated
madukkur,THANJAVUR,Tamil Nadu,10.762652,79.121081,locality_curated
Velanchery,ARAKKONAM,Tamil Nadu,13.084862,79.642053,locality_curated
Konni Grama,PATHANAMTHITTA,Kerala,9.25477,76.798574,locality_curated
Gaytri,PARBHANI,Maharashtra,19.280562,76.581712,locality_curated
Mahiyal,SABARKANTHA,Gujarat,23.591905,73.030808,locality_curated
Yerrabommanapalli,KADAPA,Andhra Pradesh,14.458683,78.847552,locality_curated
Venkatasamuthram,THANJAVUR,Tamil Nadu,10.807537,79.137435,locality_curated
thillaisanam,THANJAVUR,Tamil Nadu,10.801142,79.125285,locality_curated
biram Khedi,SAGAR,Madhya Pradesh,23.819754,78.740357,locality_curated
bagrod,SAGAR,Madhya Pradesh,23.826736,78.75975,locality_curated
Siddheshwar,KORBA,Chhattisgarh,22.333069,82.753104,locality_curated
Nagar,KORBA,Chhattisgarh,22.384605,82.743833,locality_curated
karmatand,GIRIDIH,Jharkhand,24.195944,86.320659,locality_curated
dhanhara mansa,GIRIDIH,Jharkhand,24.16381,86.309179,locality_curated
badki chidri,GIRIDIH,Jharkhand,24.201533,86.311431,locality_curated
Nadimpalem,NARASARAOPET,Andhra Pradesh,16.242691,80.02897,locality_curated
Mathoe Jila,BHADOHI,Uttar Pradesh,25.389648,82.601346,locality_curated
AJITPURDASI,NAGINA(SC),Uttar Pradesh,29.428839,78.427214,locality_curated
SUHAGPUR EHTEMALI,NAGINA(SC),Uttar Pradesh,29.442358,78.456132,locality_curated
MIRZAPUR PALLA WALA,NAGINA(SC),Uttar Pradesh,29.472877,78.429742,locality_curated
FATAHPUR JAMAL,NAGINA(SC),Uttar Pradesh,29.442124,78.41235,locality_curated
LATIFPUR,NAGINA(SC),Uttar Pradesh,29.41892,78.415045,locality_curated
NAGLA BHAJJA EHTEMALI,NAGINA(SC),Uttar Pradesh,29.429303,78.454781,locality_curated
MIRZAPUR PALLA,NAGINA(SC),Uttar Pradesh,29.433648,78.446183,locality_curated
Thotiyampatti,SIVAGANGA,Tamil Nadu,9.855904,78.495384,locality_curated
Keelathur,SIVAGANGA,Tamil Nadu,9.855784,78.494052,locality_curated
Thekkummel,IDUKKI,Kerala,9.847461,77.128433,locality_curated
Ahira,BANDA,Uttar Pradesh,25.472923,80.35734,locality_curated
Amanpur,BANDA,Uttar Pradesh,25.45955,80.30394,locality_curated
Bachharan,BANDA,Uttar Pradesh,25.49738,80.301456,locality_curated
Bandha,BANDA,Uttar Pradesh,25.460046,80.312101,locality_curated
Byohara,BANDA,Uttar Pradesh,25.469834,80.317045,locality_curated
Chak,BANDA,Uttar Pradesh,25.462091,80.352821,locality_curated
Chilla,BANDA,Uttar Pradesh,25.458108,80.319203,locality_curated
Daheruchh,BANDA,Uttar Pradesh,25.471991,80.317329,locality_curated
Deokali,BANDA,Uttar Pradesh,25.460444,80.345169,locality_curated
